Subject	Object
CHEBI:18357	4-[(1R)-2-amino-1-hydroxyethyl]benzene-1,2-diol
CHEBI:18367	tetraoxophosphate(V)
CHEBI:18367	tetraoxophosphate(3-)
CHEBI:18367	tetraoxidophosphate(3-)
CHEBI:18367	phosphate
CHEBI:18367	Phosphate
CHEBI:194548	4-[1-hydroxy-2-(methylamino)ethyl]benzene-1,2-diol
CHEBI:20664	5beta-cholane
CHEBI:21731	glycosylamine
CHEBI:22221	alkanoyl
CHEBI:22313	alkaline earth metals
CHEBI:22314	alkali metals
CHEBI:22315	alkaloids
CHEBI:22563	anion
CHEBI:22695	base
CHEBI:22744	benzyl
CHEBI:22984	calcium
CHEBI:23004	carbamoyl
CHEBI:23019	carbonyl
CHEBI:23042	carotenes
CHEBI:23044	carotenoid
CHEBI:23357	cofactors
CHEBI:23367	molecular entity
CHEBI:234420	(2S)-2-(3,4-dihydroxyphenyl)-2-hydroxyethanaminium
CHEBI:23924	enzyme inhibitor
CHEBI:24433	group
CHEBI:24533	heterodetic cyclic peptide
CHEBI:24632	hydrocarbons
CHEBI:24632	hydrocarbon
CHEBI:24636	proton
CHEBI:24636	protium(1+)
CHEBI:24833	oxoacids
CHEBI:24833	oxoacid
CHEBI:24866	salt
CHEBI:24870	ion
CHEBI:24875	iron cation
CHEBI:24913	isoprenoids
CHEBI:25212	metabolite
CHEBI:25555	nitrogen
CHEBI:25585	nonmetal
CHEBI:25754	oxo carboxylic acids
CHEBI:25805	oxygen
CHEBI:26020	phosphates
CHEBI:26078	trihydroxidooxidophosphorus
CHEBI:26078	trihydrogen tetraoxophosphate(3-)
CHEBI:26078	tetraoxophosphoric acid
CHEBI:26214	porphyrins
CHEBI:26216	potassium
CHEBI:26708	sodium
CHEBI:26833	sulfur
CHEBI:26836	tetraoxosulfuric acid
CHEBI:26836	sulfuric acid
CHEBI:26836	hydrogen tetraoxosulfate(VI)
CHEBI:26836	hydrogen tetraoxosulfate(2-)
CHEBI:26836	dihydroxidodioxidosulfur
CHEBI:26836	dihydrogen tetraoxosulfate
CHEBI:26873	terpenoids
CHEBI:26932	tetrapyrroles
CHEBI:26932	tetrapyrrole
CHEBI:26935	tetraterpenoids
CHEBI:27081	transition element
CHEBI:27325	xanthophylls
CHEBI:27369	zwitterions
CHEBI:27369	zwitterion
CHEBI:27547	(3R,3'R)-beta,beta-carotene-3,3'-diol
CHEBI:27584	11beta,21-dihydroxy-3,20-dioxopregn-4-en-18-al
CHEBI:27594	carbon
CHEBI:27594	Carbon
CHEBI:28044	phenylalanine
CHEBI:28044	Phenylalanine
CHEBI:28044	2-amino-3-phenylpropanoic acid
CHEBI:28102	(1->4)-alpha-D-glucopyranan
CHEBI:28425	beta,epsilon-carotene
CHEBI:28479	D-tyrosine
CHEBI:28479	D-Tyrosine
CHEBI:28479	D-TYROSINE
CHEBI:28616	carbamic acid
CHEBI:28616	Carbamic acid
CHEBI:28616	Carbamate
CHEBI:28616	CARBAMIC ACID
CHEBI:28659	phosphorus
CHEBI:28659	Phosphorus
CHEBI:28790	3-(2-aminoethyl)-1H-indol-5-ol
CHEBI:28790	3-(2-Aminoethyl)-1H-indol-5-ol
CHEBI:28838	(3R,3'R,6'R)-beta,epsilon-carotene-3,3'-diol
CHEBI:28918	4-[(1R)-1-hydroxy-2-(methylamino)ethyl]benzene-1,2-diol
CHEBI:28938	azanium
CHEBI:28938	ammonium
CHEBI:28976	dihydroxidooxidocarbon
CHEBI:28976	carbonic acid
CHEBI:28976	Carbonic acid
CHEBI:29101	sodium(I) cation
CHEBI:29101	sodium(1+) ion
CHEBI:29101	sodium(1+)
CHEBI:29101	sodium cation
CHEBI:29103	potassium(I) cation
CHEBI:29103	potassium(1+) ion
CHEBI:29103	potassium(1+)
CHEBI:29103	potassium cation
CHEBI:29108	calcium(II) cation
CHEBI:29108	calcium(2+) ion
CHEBI:29108	calcium(2+)
CHEBI:29337	dihydridonitrate(1-)
CHEBI:29337	azanide
CHEBI:29337	amide
CHEBI:29340	hydridonitrate(2-)
CHEBI:29340	azanediide
CHEBI:29412	trihydridooxygen(1+)
CHEBI:29412	oxonium
CHEBI:29412	oxidanium
CHEBI:29412	aquahydrogen(1+)
CHEBI:29793	hydridodioxygen(1+)
CHEBI:29793	dioxidenium
CHEBI:29934	cis-1-(2-carboxylato-2-oxoethyl)-4-hydroxycyclohexa-2,5-diene-1-carboxylate
CHEBI:29934	(1s,4s)-1-(2-carboxylato-2-oxoethyl)-4-hydroxycyclohexa-2,5-diene-1-carboxylate
CHEBI:29985	hydrogen L-glutamate
CHEBI:29985	L-glutamate
CHEBI:29986	hydrogen D-glutamate
CHEBI:29987	glutamate
CHEBI:29987	2-aminopentanedioate
CHEBI:29988	L-glutamate
CHEBI:29988	(2S)-2-aminopentanedioate
CHEBI:29989	D-glutamate
CHEBI:29989	(2R)-2-aminopentanedioate
CHEBI:30089	acetate
CHEBI:30212	photon
CHEBI:30566	4-aminobutanoate
CHEBI:30616	adenosine 5'-triphosphate(4-)
CHEBI:30751	formic acid
CHEBI:30751	Formic acid
CHEBI:30751	FORMIC ACID
CHEBI:30768	propanoic acid
CHEBI:30768	Propanoic acid
CHEBI:30768	PROPANOIC ACID
CHEBI:30772	butanoic acid
CHEBI:30772	Butanoic acid
CHEBI:30772	BUTANOIC ACID
CHEBI:30879	alcohols
CHEBI:32486	L-phenylalaninate
CHEBI:32487	L-phenylalaninium
CHEBI:32494	D-phenylalaninate
CHEBI:32495	D-phenylalaninium
CHEBI:32504	phenylalaninate
CHEBI:32505	phenylalaninium
CHEBI:32760	hydrogen L-tyrosinate
CHEBI:32761	L-tyrosinate
CHEBI:32762	L-tyrosinium
CHEBI:32773	hydrogen D-tyrosinate
CHEBI:32774	D-tyrosinate
CHEBI:32775	D-tyrosinium
CHEBI:32784	hydrogen tyrosinate
CHEBI:32785	tyrosinate
CHEBI:32786	tyrosinium
CHEBI:32952	amines
CHEBI:32988	amides
CHEBI:32988	Amide
CHEBI:3306	N-{[(4R,7S,10S,13S,16S,19S,22R)-22-amino-16-(2-amino-2-oxoethyl)-7-[(1R)-1-hydroxyethyl]-10,19-bis(hydroxymethyl)-13-isobutyl-6,9,12,15,18,21-hexaoxo-1,2-dithia-5,8,11,14,17,20-hexaazacyclotricosan-4-yl]carbonyl}-L-valyl-L-leucylglycyl-L-lysyl-L-leucyl-L-seryl-L-glutaminyl-L-alpha-glutamyl-L-leucyl-L-histidyl-L-lysyl-L-leucyl-L-glutaminyl-L-threonyl-L-tyrosyl-L-prolyl-L-arginyl-L-threonyl-L-asparaginyl-L-threonylglycyl-L-serylglycyl-L-threonyl-L-prolinamide
CHEBI:3311	calcium trioxidocarbonate
CHEBI:3311	calcium carbonate
CHEBI:33233	elementary particle
CHEBI:33249	organyl groups
CHEBI:33249	organyl group
CHEBI:33250	atom
CHEBI:33252	nucleus
CHEBI:33253	nucleon
CHEBI:33256	primary amides
CHEBI:33300	pnictogens
CHEBI:33303	chalcogens
CHEBI:33303	chalcogen
CHEBI:33306	group 14 elements
CHEBI:33308	carboxylic esters
CHEBI:33318	main group elements
CHEBI:33356	group 8 elements
CHEBI:33452	benzylic groups
CHEBI:33563	glycolipids
CHEBI:33567	catecholamines
CHEBI:33569	4-(2-amino-1-hydroxyethyl)benzene-1,2-diol
CHEBI:33571	4-[(1S)-2-amino-1-hydroxyethyl]benzene-1,2-diol
CHEBI:33575	carboxylic acids
CHEBI:33575	carboxylic acid
CHEBI:33597	homocyclic compounds
CHEBI:33597	homocyclic compound
CHEBI:33598	carbocyclic compounds
CHEBI:33598	carbocyclic compound
CHEBI:33653	aliphatic compounds
CHEBI:33655	aromatic molecular entity
CHEBI:33655	aromatic compounds
CHEBI:33658	arenes
CHEBI:33658	arene
CHEBI:33662	annulenes
CHEBI:33662	annulene
CHEBI:33664	monocyclic hydrocarbons
CHEBI:33670	heteromonocyclic compounds
CHEBI:33670	heteromonocyclic compound
CHEBI:33671	heteropolycyclic compounds
CHEBI:33672	heterobicyclic compounds
CHEBI:33694	biopolymer
CHEBI:33696	nucleic acids
CHEBI:33697	ribonucleic acids
CHEBI:33704	alpha-amino acid
CHEBI:33708	amino-acid residue
CHEBI:33822	hydroxy compounds
CHEBI:33833	heteroarenes
CHEBI:33837	conjugated proteins
CHEBI:33838	nucleosides
CHEBI:33839	macromolecule
CHEBI:33853	phenols
CHEBI:33893	reagent
CHEBI:33942	ribose
CHEBI:33942	ribo-pentose
CHEBI:350546	2-(5-hydroxy-1H-indol-3-yl)ethanaminium
CHEBI:35147	(6'R)-beta,epsilon-carotene
CHEBI:35148	(6'S)-beta,epsilon-carotene
CHEBI:35186	terpenes
CHEBI:35189	sesquiterpenes
CHEBI:35191	triterpenes
CHEBI:35193	tetraterpenes
CHEBI:35222	inhibitor
CHEBI:35223	catalyst
CHEBI:35267	quaternary ammonium ion
CHEBI:35281	betaines
CHEBI:35341	steroids
CHEBI:35352	organonitrogen compounds
CHEBI:35366	fatty acids
CHEBI:35381	monosaccharides
CHEBI:35507	natural product fundamental parents
CHEBI:35509	androstane
CHEBI:35519	cholane
CHEBI:35552	heterocyclic parent hydrides
CHEBI:35568	mancude-ring systems
CHEBI:35584	purine
CHEBI:35588	3H-purine
CHEBI:35589	9H-purine
CHEBI:36080	proteins
CHEBI:36237	cholan-24-oic acid
CHEBI:36238	5beta-cholan-24-oic acid
CHEBI:36309	macrocyclic tetrapyrroles
CHEBI:36340	fermion
CHEBI:36341	boson
CHEBI:36347	nuclear particle
CHEBI:36586	carbonyl compounds
CHEBI:36587	oxo compounds
CHEBI:36756	2,6,10-trimethyldodecane
CHEBI:36916	cation
CHEBI:36916	Cation
CHEBI:36961	chalcocarbonic acids
CHEBI:37163	glucan
CHEBI:37163	Glucan
CHEBI:37164	homopolysaccharide
CHEBI:37176	mononuclear parent hydrides
CHEBI:37395	mucopolysaccharides
CHEBI:37527	acid
CHEBI:37527	Acid
CHEBI:37622	carboxamides
CHEBI:37661	glucopyranose
CHEBI:37788	O(4)-phosphono-L-tyrosine
CHEBI:37838	carboxylic acyl group
CHEBI:37838	carboacyl groups
CHEBI:38867	anaesthetic
CHEBI:3892	L-seryl-L-tyrosyl-L-seryl-L-methionyl-L-alpha-glutamyl-L-histidyl-L-phenylalanyl-L-arginyl-L-tryptophylglycyl-L-lysyl-L-prolyl-L-valylglycyl-L-lysyl-L-lysyl-L-arginyl-L-arginyl-L-prolyl-L-valyl-L-lysyl-L-valyl-L-tyrosyl-L-prolyl-L-alpha-aspartylglycyl-L-alanyl-L-alpha-glutamyl-L-alpha-aspartyl-L-alpha-glutamyl-L-seryl-L-alanyl-L-alpha-glutamyl-L-alanyl-L-phenylalanyl-L-prolyl-L-leucyl-L-alpha-glutamyl-L-phenylalanine
CHEBI:39022	inclusion compound
CHEBI:39024	clathrates
CHEBI:39141	Bronsted acid
CHEBI:39142	Bronsted base
CHEBI:39144	Lewis base
CHEBI:39745	dihydroxidodioxidophosphate(1-)
CHEBI:39745	dihydrogentetraoxophosphate(V)
CHEBI:39745	dihydrogentetraoxophosphate(1-)
CHEBI:39745	dihydrogenphosphate
CHEBI:39745	dihydrogen(tetraoxidophosphate)(1-)
CHEBI:3992	cyclic ketones
CHEBI:40751	4-[(1S)-1-hydroxy-2-(methylamino)ethyl]benzene-1,2-diol
CHEBI:41609	trioxidocarbonate(2-)
CHEBI:4167	D-glucopyranose
CHEBI:4194	D-hexopyranose
CHEBI:42485	formyl
CHEBI:42485	carbaldehyde
CHEBI:42485	aldehyde group
CHEBI:43176	hydroxy
CHEBI:43474	hydroxidotrioxidophosphate(2-)
CHEBI:43474	hydrogentetraoxophosphate(V)
CHEBI:43474	hydrogentetraoxophosphate(2-)
CHEBI:43474	hydrogenphosphate
CHEBI:43474	hydrogen(tetraoxidophosphate)(2-)
CHEBI:456216	adenosine 5'-diphosphate
CHEBI:45696	hydroxidotrioxidosulfate(1-)
CHEBI:45696	hydrogentetraoxosulfate(VI)
CHEBI:45696	hydrogentetraoxosulfate(1-)
CHEBI:45696	hydrogensulfate(1-)
CHEBI:45696	hydrogen(tetraoxidosulfate)(1-)
CHEBI:46209	(2S)-2-amino-3-(4-hydroxyphenyl)propanal
CHEBI:46629	oxo
CHEBI:46858	L-tyrosine
CHEBI:46883	carboxy
CHEBI:46997	L-ribose
CHEBI:46997	L-ribo-pentose
CHEBI:46998	ribofuranose
CHEBI:47013	D-ribofuranose
CHEBI:47013	D-Ribose
CHEBI:47882	macrocyclic polypyrroles
CHEBI:48354	polar solvent
CHEBI:48356	protogenic solvent
CHEBI:48359	protophilic solvent
CHEBI:48360	amphiprotic solvent
CHEBI:48705	agonist
CHEBI:48706	antagonist
CHEBI:49637	hydrogen
CHEBI:50312	onium compounds
CHEBI:50313	onium cations
CHEBI:50329	2-carboxyethyl
CHEBI:50336	4-hydroxybenzyl
CHEBI:5391	L-histidyl-L-seryl-L-glutaminylglycyl-L-threonyl-L-phenylalanyl-L-threonyl-L-seryl-L-alpha-aspartyl-L-tyrosyl-L-seryl-L-lysyl-L-tyrosyl-L-leucyl-L-alpha-aspartyl-L-seryl-L-arginyl-L-arginyl-L-alanyl-L-glutaminyl-L-alpha-aspartyl-L-phenylalanyl-L-valyl-L-glutaminyl-L-tryptophyl-L-leucyl-L-methionyl-L-asparaginyl-L-threonine
CHEBI:57852	1-(2-carboxylato-2-oxoethyl)-4-hydroxycyclohexa-2,5-diene-1-carboxylate
CHEBI:57887	2-(1H-indol-3-yl)ethanaminium
CHEBI:57981	(2R)-2-azaniumyl-3-phenylpropanoate
CHEBI:58095	(2S)-2-azaniumyl-3-phenylpropanoate
CHEBI:58315	(2S)-2-azaniumyl-3-(4-hydroxyphenyl)propanoate
CHEBI:58432	2-(1H-imidazol-4-yl)ethanaminium
CHEBI:58570	(2R)-2-ammonio-3-(4-hydroxyphenyl)propanoate
CHEBI:59888	4-azaniumylbutanoate
CHEBI:59905	2-(3,4-dihydroxyphenyl)ethanaminium
CHEBI:62338	(2S)-2-azaniumyl-3-[4-(phosphonatooxy)phenyl]propanoate
CHEBI:64628	L-alanyl-N-[(4R,7S,10S,13S,16S,19S,22S,25S,28S,31S,34S,37R)-19,34-bis(4-aminobutyl)-31-(2-amino-2-oxoethyl)-13,25,28-tribenzyl-4-carboxy-10,16-bis[(1R)-1-hydroxyethyl]-7-(hydroxymethyl)-22-(1H-indol-3-ylmethyl)-6,9,12,15,18,21,24,27,30,33,36-undecaoxo-1,2-dithia-5,8,11,14,17,20,23,26,29,32,35-undecaazacyclooctatriacontan-37-yl]glycinamide
CHEBI:6495	lipoproteins
CHEBI:71406	(2R)-2-(3,4-dihydroxyphenyl)-2-hydroxy-N-methylethanaminium
CHEBI:72587	(2R)-2-(3,4-dihydroxyphenyl)-2-hydroxyethanaminium
CHEBI:74656	(2R)-2-azaniumyl-3-[4-(phosphonatooxy)phenyl]propanoate
CHEBI:74955	2-azaniumyl-3-[4-(phosphonatooxy)phenyl]propanoate
CHEBI:74956	O-phosphonotyrosine
CHEBI:74959	O-phosphono-D-tyrosine
CHEBI:8337	porphyrin
CHEBI:8386	pregnane
CHEBI:84387	cis-1-(2-carboxy-2-oxoethyl)-4-hydroxycyclohexa-2,5-diene-1-carboxylic acid
CHEBI:84387	(1s,4s)-1-(2-carboxy-2-oxoethyl)-4-hydroxycyclohexa-2,5-diene-1-carboxylic acid
CHEBI:87518	5'-O-{[(hydroxyphosphinato)oxy]phosphinato}adenosine
CL:0000005	fibroblast neural crest derived
CL:0000006	neuronal receptor cell (sensu Animalia)
CL:0000014	germline stem cell
CL:0000018	nematoblast
CL:0000019	spermatozoon
CL:0000019	spermatozoid
CL:0000019	sperm cell
CL:0000020	spermatogonial cell
CL:0000025	ovum
CL:0000025	mature oocyte
CL:0000029	neuron neural crest derived
CL:0000031	neuroblast
CL:0000034	animal stem cell
CL:0000035	unipotential stem cell
CL:0000035	unipotent stem cell
CL:0000036	epithelial stem cell
CL:0000037	hemopoietic stem cell
CL:0000037	blood forming stem cell
CL:0000047	neuronal stem cell
CL:0000047	NSC
CL:0000048	multipotent stem cell
CL:0000048	multipotent cell
CL:0000048	multifate stem cell
CL:0000048	multi-fate stem cell
CL:0000049	common myeloid precursor
CL:0000050	megakaryocyte/erythroid progenitor cell
CL:0000050	megakaryocyte/erythrocyte progenitor
CL:0000050	colony forming unit erythroid megakaryocyte
CL:0000050	Meg/E progenitor
CL:0000050	MEP
CL:0000050	CFU-MegE
CL:0000050	CFU-EM
CL:0000051	common lymphoid precursor
CL:0000051	common lymphocyte progenitor
CL:0000051	common lymphocyte precursor
CL:0000052	totipotential stem cell
CL:0000058	chrondoplast
CL:0000059	enamel secreting cell
CL:0000059	amelocyte
CL:0000066	epitheliocyte
CL:0000077	mesotheliocyte
CL:0000082	lung epithelial cell
CL:0000083	pancreatic epithelial cell
CL:0000083	pancreas epithelial cell
CL:0000084	T-lymphocyte
CL:0000084	T-cell
CL:0000084	T lymphocyte
CL:0000094	polymorphonuclear leukocyte
CL:0000094	granular leukocyte
CL:0000094	granular leucocyte
CL:0000100	motoneuron
CL:0000114	surface ectoderm cell
CL:0000114	cell of surface ectoderm
CL:0000115	endotheliocyte
CL:0000119	cerebellum Golgi cell
CL:0000119	cerebellar Golgi neuron
CL:0000119	Golgi neuron
CL:0000119	Golgi cell
CL:0000121	cerebellar Purkinje cell
CL:0000121	Purkinje neuron
CL:0000125	neuroglial cell
CL:0000126	macrogliocyte
CL:0000127	astrocytic glia
CL:0000128	OLs
CL:0000133	neurectoderm cell
CL:0000136	fat cell
CL:0000136	adipose cell
CL:0000138	cartilage cell
CL:0000147	chromatophore
CL:0000147	chromatocyte
CL:0000150	glandular epithelial cell
CL:0000153	GAG secreting cell
CL:0000155	zymogenic cell
CL:0000155	pepsinogen secreting cell
CL:0000155	gastric chief cell
CL:0000155	chief cell of stomach
CL:0000158	Clara cell
CL:0000160	chalice cell
CL:0000162	oxyntic cell
CL:0000162	gastric parietal cell
CL:0000163	endocrinocyte
CL:0000166	phaeochromocyte
CL:0000169	type B enteroendocrine cell
CL:0000169	pancreatic islet core
CL:0000169	pancreatic beta cell
CL:0000169	pancreatic B-cell
CL:0000169	pancreatic B cell
CL:0000169	insulin-secreting cell
CL:0000169	beta cell of pancreatic islet
CL:0000169	B-cell of pancreatic islet
CL:0000170	glucagon-secreting cell
CL:0000171	pancreatic alpha cell
CL:0000171	alpha cell of islet of Langerhans
CL:0000173	somatostatin-secreting pancreatic cell
CL:0000173	pancreatic delta cell
CL:0000173	pancreatic D-cell
CL:0000173	delta cell of pancreatic islet
CL:0000173	delta cell of islet
CL:0000173	D-cell of pancreatic islet
CL:0000175	lutein cell
CL:0000175	corpus luteum cell
CL:0000178	interstitial cell of Leydig
CL:0000185	myoepitheliocyte
CL:0000185	basket epithelial cell
CL:0000187	myocyte
CL:0000187	muscle fiber
CL:0000188	skeletal muscle cell
CL:0000190	glycolytic muscle fiber
CL:0000192	smooth muscle fiber
CL:0000192	myocytes, smooth muscle
CL:0000192	SMCs
CL:0000197	receptor cell
CL:0000198	nocireceptor
CL:0000198	nociceptor
CL:0000207	olfactory sensory neuron
CL:0000207	olfactory receptor neuron
CL:0000207	odorant receptor cell
CL:0000207	Schultze's cell
CL:0000209	taste bud cell
CL:0000214	synoviocyte
CL:0000218	neurilemmal cell
CL:0000221	ectoderm cell
CL:0000222	mesoderm cell
CL:0000222	mesoblast
CL:0000223	endoderm cell
CL:0000225	non-nucleated cell
CL:0000228	polynuclear cells
CL:0000228	multinucleated cells
CL:0000232	red blood cell
CL:0000232	RBC
CL:0000233	enucleate thrombocyte
CL:0000233	blood platelet
CL:0000233	anucleate thrombocyte
CL:0000235	histiocyte
CL:0000236	B-lymphocyte
CL:0000236	B-cell
CL:0000236	B lymphocyte
CL:0000242	Merkel's cell
CL:0000295	somatotrophin secreting cell
CL:0000295	growth hormone secreting cell
CL:0000300	haploid nucleated cell
CL:0000306	lens cell
CL:0000307	tracheocyte
CL:0000313	serous cell
CL:0000317	sebum secreting cell
CL:0000319	mucous cell
CL:0000322	pneumonocyte
CL:0000322	pneumocyte
CL:0000322	epithelial cell of alveolus of lung
CL:0000322	alveolus of lung epithelial cell
CL:0000322	alveolar epithelial cell
CL:0000336	medullary chromaffin cell of adrenal gland
CL:0000339	spongioblast
CL:0000351	trophoblastic cell
CL:0000353	blastomere
CL:0000354	blastema cell
CL:0000359	vascular smooth muscle cell
CL:0000359	VSMC
CL:0000362	cell of epidermis
CL:0000388	muscle attachment cell
CL:0000432	reticulum cell
CL:0000440	melanotroph
CL:0000440	melanotrope
CL:0000446	principal cell of parathyroid gland
CL:0000446	parathyroid hormone secreting cell
CL:0000446	parathyroid gland chief cell
CL:0000446	parathyroid chief cell
CL:0000448	white adipose cell
CL:0000449	brown fat cell
CL:0000449	brown adipose cell
CL:0000453	LC
CL:0000454	epinephrin secreting cell
CL:0000454	adrenaline secreting cell
CL:0000458	5-Hydroxytryptamine secreting cell
CL:0000458	5-HT secreting cell
CL:0000459	norepinephrine secreting cell
CL:0000459	norepinephrin secreting cell
CL:0000459	noradrenaline secreting cell
CL:0000467	corticotropin secreting cell
CL:0000467	corticotropin hormone secreting cell
CL:0000467	corticotrophin hormone secreting cell
CL:0000467	adrenocorticotrophic hormone secreting cell
CL:0000467	ACTH secreting cell
CL:0000501	granulosa cell of ovary
CL:0000502	D cell
CL:0000508	G cell
CL:0000513	cardiomyocyte progenitor cell
