Subject	Object
CL:0002103	IgG+ double negative memory B cell
CL:0002103	IgG+ dn memory B-lymphocyte
CL:0002103	IgG+ dn memory B-cell
CL:0002103	IgG+ dn memory B lymphocyte
CL:0002103	IgG+ dn memory B cell
CL:0002104	IgG-negative double negative memory B-lymphocyte
CL:0002104	IgG-negative double negative memory B-cell
CL:0002104	IgG-negative double negative memory B lymphocyte
CL:0002104	IgG-negative dn memory B-lymphocyte
CL:0002104	IgG-negative dn memory B-cell
CL:0002104	IgG-negative dn memory B lymphocyte
CL:0002104	IgG-negative dn memory B cell
CL:0002104	IgG- double negative memory B-lymphocyte
CL:0002104	IgG- double negative memory B-cell
CL:0002104	IgG- double negative memory B lymphocyte
CL:0002104	IgG- double negative memory B cell
CL:0002104	IgG- dn memory B-lymphocyte
CL:0002104	IgG- dn memory B-cell
CL:0002104	IgG- dn memory B lymphocyte
CL:0002104	IgG- dn memory B cell
CL:0002105	CD38-positive IgG memory B-lymphocyte
CL:0002105	CD38-positive IgG memory B-cell
CL:0002105	CD38-positive IgG memory B lymphocyte
CL:0002105	CD38+ IgG memory B-lymphocyte
CL:0002105	CD38+ IgG memory B-cell
CL:0002105	CD38+ IgG memory B lymphocyte
CL:0002105	CD38+ IgG memory B cell
CL:0002109	CD38+B220+ naive B-lymphocyte
CL:0002109	CD38+B220+ naive B-cell
CL:0002109	CD38+B220+ naive B lymphocyte
CL:0002109	CD38+B220+ naive B cell
CL:0002109	B220-positive CD38-positive naive B-lymphocyte
CL:0002109	B220-positive CD38-positive naive B-cell
CL:0002109	B220-positive CD38-positive naive B lymphocyte
CL:0002109	B220+CD38+ naive B-lymphocyte
CL:0002109	B220+CD38+ naive B-cell
CL:0002109	B220+CD38+ naive B lymphocyte
CL:0002109	B220+CD38+ naive B cell
CL:0002111	CD38-negative unswitched memory B-lymphocyte
CL:0002111	CD38-negative unswitched memory B-cell
CL:0002111	CD38-negative unswitched memory B lymphocyte
CL:0002111	CD38- unswitched memory B-lymphocyte
CL:0002111	CD38- unswitched memory B-cell
CL:0002111	CD38- unswitched memory B lymphocyte
CL:0002111	CD38- unswitched memory B cell
CL:0002114	CD38-positive unswitched memory B-lymphocyte
CL:0002114	CD38-positive unswitched memory B-cell
CL:0002114	CD38-positive unswitched memory B lymphocyte
CL:0002114	CD38+ unswitched memory B-lymphocyte
CL:0002114	CD38+ unswitched memory B-cell
CL:0002114	CD38+ unswitched memory B lymphocyte
CL:0002114	CD38+ unswitched memory B cell
CL:0002117	IgG-negative class switched memory B-lymphocyte
CL:0002117	IgG-negative class switched memory B-cell
CL:0002117	IgG-negative class switched memory B lymphocyte
CL:0002117	IgG- class switched memory B-lymphocyte
CL:0002117	IgG- class switched memory B-cell
CL:0002117	IgG- class switched memory B lymphocyte
CL:0002117	IgG- class switched memory B cell
CL:0002124	gd27-positive
CL:0002124	gammadelta27-positive
CL:0002125	gammadelta-17 cells
CL:0002128	Th17 non-TFH CD8-positive T cell
CL:0002128	Th17 CD8-positive T cell
CL:0002128	Tc17 T-lymphocyte
CL:0002128	Tc17 T-cell
CL:0002128	Tc17 T lymphocyte
CL:0002128	Tc17 T cell
CL:0002128	Tc17 CD8+ T cell
CL:0002128	CD8-positive Th17 cell
CL:0002138	lymphatic endothelial cell
CL:0002138	LEC
CL:0002150	epitheloid macrophage
CL:0002150	epithelioid histocyte
CL:0002155	burr cell
CL:0002187	epidermal basal keratinocyte
CL:0002187	epidermal basal cell
CL:0002201	type B-IC
CL:0002201	type B intercalated cell
CL:0002204	peculiar cell
CL:0002204	multivesicular cell
CL:0002204	fibrillovesicular cell
CL:0002204	caveolated cell
CL:0002204	brush cell
CL:0002218	immature DETC precursor
CL:0002218	immature DEC precursor
CL:0002231	prostate epithelial cell
CL:0002246	PBSC
CL:0002275	pancreatic polypeptide-secreting cell
CL:0002275	PP-cell of pancreatic islet
CL:0002275	PP cell of pancreatic islet
CL:0002293	thymic epithelial cell
CL:0002293	epithelial reticular cell of thymus
CL:0002293	epithelial reticular cell
CL:0002293	epithelial cell of thymus gland
CL:0002312	somatrophic cell
CL:0002312	somatotropic cell
CL:0002312	somatotrope
CL:0002322	ESC
CL:0002327	mammary epithelial cell
CL:0002327	breast epithelial cell
CL:0002343	decidual NK cell
CL:0002343	dNK cell
CL:0002351	pancreatic islet progenitor cell
CL:0002351	pancreatic endocrine progenitor
CL:0002354	hemangioblast precursor
CL:0002355	primitive erythroid cell
CL:0002355	primitive erythrocyte
CL:0002355	primitive erythroblast
CL:0002356	megalocyte
CL:0002357	macrocyte
CL:0002361	inner blood island hemangioblast
CL:0002361	EryP-CFC
CL:0002363	corneal keratocyte
CL:0002363	corneal fibroblast
CL:0002364	cTEC
CL:0002365	mTEC
CL:0002368	respiratory epithelial cell
CL:0002368	airway epithelial cell
CL:0002370	respiratory mucosa goblet cells
CL:0002370	respiratory goblet cell
CL:0002396	non-classical monocyte, human
CL:0002397	CD16+ monocyte
CL:0002401	mature DETC precursor
CL:0002401	mature DEC precursor
CL:0002402	Peyers patch B cell
CL:0002403	fetal Vgamma2-positive
CL:0002405	gd thymocyte
CL:0002405	gammadelta thymocyte
CL:0002407	Vgamma2-positive
CL:0002409	Vgamma2-negative
CL:0002410	pancreas stellate cell
CL:0002410	PaSC
CL:0002411	Vg1.1-positive, Vd6.3-negative T cell
CL:0002412	Vg1.1+Vd6.3+ T cell
CL:0002415	immature Vg1.1+Vd6.3+ T cell
CL:0002416	mature Vg1.1+Vd6.3+ T cell
CL:0002419	mature T-cell
CL:0002419	CD3e-positive T cell
CL:0002420	immature T-cell
CL:0002425	preT.ETP.Th
CL:0002425	ETP
CL:0002427	T.DP.sm.Th
CL:0002428	activated double-positive thymocyte
CL:0002428	T.DPb.Th
CL:0002429	T.DP69+.Th
CL:0002430	T_4int8+_Th
CL:0002430	T.4int8+.Th
CL:0002431	T_4+8int_Th
CL:0002431	T.4+8int.Th
CL:0002432	T.4SP24int.Th
CL:0002432	CD24-positive, CD4 single-positive semimature thymocyte
CL:0002433	intermediate CD4-single-positive
CL:0002433	T.4SP69+.Th
CL:0002434	T.8SP24int.Th
CL:0002434	CD24-positive, CD8 single-positive semimature thymocyte
CL:0002435	intermediate CD8-single-positive
CL:0002435	T.8SP69+.Th
CL:0002437	T.8SP24-.Th
CL:0002438	NK1.1-positive NK cell
CL:0002438	NK.sp
CL:0002439	NK.G2A+.SP
CL:0002440	NK.49D+.Sp
CL:0002441	NK.94+.Sp
CL:0002442	NK.49Cl-94-.Sp
CL:0002442	CD94- Ly49I-negative NK cell
CL:0002443	NK.49Cl+.Sp
CL:0002443	Ly49I-positive NK cell
CL:0002444	LyH49H-positive
CL:0002445	NK.49D-.Sp
CL:0002446	NK.49Cl-.Sp
CL:0002446	Ly49I-negative NK cell
CL:0002447	NK.94-.Sp
CL:0002448	LyH49H-negative
CL:0002449	NK.49Cl+94+.Sp
CL:0002454	spleen double-negative dendritic cell
CL:0002454	DC.8-4-11b+
CL:0002455	DC.pDC.8-
CL:0002456	DC.pDC.8+
CL:0002460	DC.8-.Th
CL:0002463	DC.SIRPa+.Ad
CL:0002464	DC.SIRPa-.Ad
CL:0002466	DC.11cloSer.SI
CL:0002467	MDS.Gr1hi
CL:0002468	MDS.Gr1lo
CL:0002469	Mo.6C+II-
CL:0002470	Mo.6c+II
CL:0002471	Mo.6C-II-
CL:0002472	Mo.6C-IIint
CL:0002473	Mo.6C-II+
CL:0002478	MF.Autofl.Ad
CL:0002479	MF.F480+.Ad
CL:0002489	double negative T cell
CL:0002489	CD4-CD8- T cell
CL:0002494	heart cell
CL:0002496	intraepithelial T-cell
CL:0002496	intraepithelial T cell
CL:0002496	IEL
CL:0002505	DC.103-11b+.Lv
CL:0002506	DC.103+11b-.Lv
CL:0002513	tgd.vg5+.IEL
CL:0002514	tgd.vg5-.IEL
CL:0002526	CD14+ dermal DC
CL:0002529	CD1a+ dermal DC
CL:0002532	CD16-mDC
CL:0002532	CD16+ mDC
CL:0002573	neurolemmocyte
CL:0002576	perineurial glial cell
CL:0002617	fat cell of breast
CL:0002617	breast adipocyte
CL:0002619	EPC
CL:0002633	airway basal stem cell
CL:0002633	airway basal cell
CL:0005011	type A-IC
CL:0005011	type A intercalated cell
CL:0005019	pancreatic E cell
CL:0008019	mesenchyme cell
CL:1000271	lung ciliated cell
CL:1000398	liver sinusoidal endothelial cell
CL:1000398	endotheliocyte of hepatic sinusoid
CL:1000398	LSEC
CL:1000452	epithelial cell of parietal layer of glomerular capsule
CL:1000488	epithelial cell of bile duct
CL:2000002	decidualized endometrial stromal cell
CL:2000002	decidual stromal cell
CL:2000002	decidua cell
CL:3000001	fetal Hofbauer cell
DOID:0050890	alpha Synucleinopathies
DOID:10718	beaver fever
DOID:13406	lung Sarcoidosis
DOID:13406	Sarcoidosis, Pulmonary
DOID:1947	trichomonas infection
DOID:1947	Trichomonas Infections
DOID:7551	chronic gonococcal infectious disease of lower genitourinary tract
ECTO:0000001	radiation exposure
ECTO:0000006	ultraviolet radiation exposure
ECTO:0000530	pesticide exposure
ECTO:0000724	genotoxin exposure
ECTO:0000726	allergen exposure
ECTO:0070164	fish oil supplement exposure via ingestion
ECTO:1000034	farm exposure
ECTO:6000029	Tobacco Smoking exposure
ECTO:8000036	air pollution exposure
ECTO:9000026	alcohol exposure
ECTO:9000033	asbestos exposure
ECTO:9000057	bisphenol A exposure
ECTO:9000078	triclosan exposure
ECTO:9000097	radon molecular entity exposure
EO:0007105	ABA regimen
EO:0007231	study type
EO:0007231	plant study type
EO:0007256	open field study
EO:0007270	photoperiod regimen
EO:0007270	continuous night regimen
EO:0007317	brown planthopper
EO:0007337	roundworms
EO:0007337	roundworm
EO:0007337	nematodes
EO:0007337	nematode
FBbi:00000248	polarized light microscopy
FBbi:00000248	anisotropy/polarization microscopy
FBbi:00000368	FLIM
FBbi:00000369	light-sheet microscopy
FBbi:00000369	light-sheet fluorescence microscopy
FBbi:00000369	SPIM
FBbi:00000370	CARS microscopy
FBbi:00000603	fluorescence anisotropy imaging
FBbi:00000603	FAIM
FBbi:00001001	X-radiography
FBbi:00001002	X-ray CT
FBbi:00001002	CT scan
FBbi:00001002	CAT scan
FBbi:00050000	FIB-SEM
FBbt:00000127	procephalic mesoderm
FBbt:00000127	hms
FBbt:00000197	embryonic posterior spiracle
FBbt:00000210	anterior midgut anlage
FBbt:00000447	posterior midgut anlage
FBbt:00000461	P1 IOA
FBbt:00001315	ventral midline glia
FBbt:00001315	midline glia
FBbt:00001315	anterior midline glia
FBbt:00001315	MGM
FBbt:00001315	MGA
FBbt:00001315	AMG
FBbt:00001685	podocyte
FBbt:00001685	macrophage
FBbt:00001685	Pl
FBbt:00001724	thoracic gland
FBbt:00001724	PTG
FBbt:00001781	ventral prothoracic disc
FBbt:00001781	T1 leg disc
FBbt:00001781	1st leg disc
FBbt:00004011	m-NSC DILP
FBbt:00004011	insulin producing cell of brain
FBbt:00004204	ventral/neuroectoderm anlage
FBbt:00004204	presumptive neuroectoderm
FBbt:00004914	parovarium
FBbt:00004914	female AcGl
FBbt:00004914	colleterial gland
FBbt:00004914	appendicular gland
FBbt:00005072	circular visceral muscle fibers
FBbt:00005422	Asn amnioser
FBbt:00005424	Asn iHiGP
FBbt:00005508	embryonic central brain mushroom body
FBbt:00005512	P1 SalG
FBbt:00005516	adult muscle precursor primordium
FBbt:00005568	embryonic dorsal organ
FBbt:00005611	adult foregut precursor
FBbt:00005618	embryonic terminal organ
FBbt:00005646	adult hindgut precursor
FBbt:00005663	embryonic central brain glia
FBbt:00005664	embryonic central brain surface glia
FBbt:00005667	embryonic central brain pars intercerebralis
FBbt:00005673	lateral cord glia
FBbt:00005822	P1 OOA
FBbt:00005824	lateral cord surface glia
FBbt:00007435	endocrine organ
FBbt:00015256	A CenBr
FBbt:00016000	Asn HyPh
FBbt:00016001	hypopharyngeal sense organ primordium
FBbt:00016001	P3 HySens
FBbt:00017000	P1 amnioserosa
FBbt:00017003	visceral branch specific anlage
FBbt:00017003	embryonic visceral branch
FBbt:00017003	P1 VisTra
FBbt:00017008	longitudinal visceral muscle precursor
FBbt:00017008	caudal visceral mesoderm
FBbt:00017008	P1 LoViMus
FBbt:00017008	CVM
FBbt:00017010	embryonic dorsal trunk
FBbt:00017010	dorsal trunk specific anlage
FBbt:00017010	dorsal longitudinal trunk primordium
FBbt:00017010	P1 dorTra
FBbt:00017011	P1 SegTra
FBbt:00017027	embryonic gastric caecum
FBbt:10005249	adult eye primordium
FBbt:10005249	P1 Eye
FMA:24984	Sural region
FMA:24984	Posterior region of leg
FMA:24984	Posterior part of leg
FMA:24984	Posterior leg region
FMA:24984	Posterior curral region
FMA:24984	Calf of leg
FMA:3804	First segment of right coronary artery
FMA:3804	Anterior segment of right coronary artery
FMA:3832	Second segment of right coronary artery
FMA:3832	Posterior segment of right coronary artery
FMA:3866	Proximal portion of anterior descending branch of left coronary artery
FMA:3884	Distal portion of anterior descending branch of left coronary artery
FMA:3906	Second segment of circumflex branch of left coronary artery
FMA:3906	Posterior segment of circumflex branch of left coronary artery
FMA:66762	Synovium
GAZ:00000013	major area
GAZ:00000013	continental region
GAZ:00000013	continent {alternative name}
GAZ:00000013	Continent {alternative name}
GAZ:00000013	CONTIN
GAZ:00000448	geographic region {alternative name}
GO:0000003	reproductive physiological process
GO:0000050	urea biosynthetic process
GO:0000050	urea biosynthesis
GO:0000050	ornithine cycle
GO:0000096	sulphur amino acid metabolism
GO:0000096	sulphur amino acid metabolic process
GO:0000096	sulfur amino acid metabolism
GO:0000224	PNGase
GO:0000226	microtubule cytoskeleton organisation
GO:0001503	osteogenesis
GO:0001503	bone formation
GO:0001503	bone biosynthesis
GO:0001764	neuronal migration
GO:0001764	neuron chemotaxis
GO:0001806	delayed-type hypersensitivity
GO:0001806	delayed hypersensitivity response
GO:0001867	complement cascade, lectin pathway
GO:0002694	regulation of leucocyte activation
GO:0002694	regulation of immune cell activation
GO:0002695	negative regulation of leucocyte activation
GO:0002695	negative regulation of immune cell activation
GO:0002695	downregulation of leukocyte activation
GO:0002695	down-regulation of leukocyte activation
GO:0002695	down regulation of leukocyte activation
GO:0003008	organ system process
GO:0003014	excretory system process
GO:0003092	negative regulation of renal water excretion
GO:0003674	molecular function
GO:0003810	transglutaminase activity
GO:0003810	fibrinoligase activity
GO:0003810	TGase activity
GO:0003824	enzyme activity
GO:0003867	glutamate-succinic semialdehyde transaminase activity
GO:0003867	gamma-aminobutyric transaminase activity
GO:0003867	gamma-aminobutyric acid transaminase activity
GO:0003867	gamma-aminobutyric acid aminotransferase activity
GO:0003867	gamma-aminobutyrate transaminase activity
GO:0003867	gamma-aminobutyrate aminotransaminase activity
GO:0003867	gamma-amino-N-butyrate transaminase activity
GO:0003867	aminobutyrate transaminase activity
GO:0003867	aminobutyrate aminotransferase activity
GO:0003867	GABA transferase activity
GO:0003867	GABA transaminase activity
GO:0003867	GABA aminotransferase activity
GO:0003867	4-aminobutyric acid aminotransferase activity
GO:0003867	4-aminobutyrate aminotransferase activity
GO:0003867	4-aminobutanoate transaminase activity
GO:0003943	arylsulfatase B
GO:0003943	N-acetylgalactosamine-4-sulphatase activity
GO:0004000	adenosine deaminase reaction
GO:0004155	dihydropteridine reductase activity
GO:0004339	glucoamylase activity
GO:0004345	glucose-6-phosphate 1-dehydrogenase activity
GO:0004345	glucose 6-phosphate dehydrogenase (NADP) activity
GO:0004345	NADP-glucose-6-phosphate dehydrogenase activity
GO:0004345	NADP-dependent glucose 6-phosphate dehydrogenase activity
GO:0004345	G6PDH
GO:0004345	D-glucose 6-phosphate dehydrogenase activity
GO:0004345	6-phosphoglucose dehydrogenase activity
GO:0004415	hyaluronoglucosaminidase activity
GO:0004423	iduronate-2-sulphatase activity
GO:0004466	long-chain-acyl-CoA dehydrogenase activity
GO:0004485	MCCC activity
GO:0004509	steroid 21-hydroxylase activity
GO:0004557	melibiase activity
GO:0004689	phosphorylase kinase, intrinsic catalyst activity
GO:0004749	ribose-phosphate pyrophosphokinase activity
GO:0004773	steryl-sulphatase activity
GO:0004879	ligand-activated sequence-specific DNA binding RNA polymerase II transcription factor activity
GO:0004879	RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding
GO:0004972	NMDA receptor
GO:0004972	N-methyl-D-aspartate selective glutamate receptor activity
GO:0005183	luteinizing hormone/follicle-stimulating hormone releasing factor activity
GO:0005183	luteinizing hormone-releasing hormone activity
GO:0005183	luteinizing hormone-releasing factor activity
GO:0005183	gonadotrophin hormone-releasing hormone activity
GO:0005183	LHRH activity
GO:0005183	LH/FSH-RF
GO:0005183	GnRH activity
GO:0005243	innexin channel activity
GO:0005355	glucose transmembrane transporter activity
GO:0005355	glucose permease activity
GO:0005381	transmembrane iron permease activity
GO:0005381	transmembrane iron ion permease activity
GO:0005381	iron transporter activity
GO:0005381	iron channel activity
GO:0005381	iron cation channel activity
GO:0005575	cellular component
GO:0005575	cell or subcellular entity
GO:0005577	fibrinogen
GO:0005579	terminal complement complex
GO:0005579	TCC
GO:0005579	MAC
GO:0005622	protoplasm
GO:0005622	intracellular
GO:0005622	internal to cell
GO:0005634	cell nucleus
GO:0005739	mitochondria
GO:0005750	mitochondrial ubiquinol-cytochrome-c reductase complex
GO:0005750	mitochondrial ubiquinol-cytochrome c oxidoreductase complex
GO:0005750	mitochondrial cytochrome bc1 complex
GO:0005750	mitochondrial cytochrome bc(1) complex
GO:0005750	mitochondrial complex III
GO:0005750	mitochondrial coenzyme Q-cytochrome c reductase complex
GO:0005750	mitochondrial coenzyme Q-cytochrome c oxidoreductase complex
GO:0005753	mitochondrial respiratory chain complex V
GO:0005758	mitochondrial envelope lumen
GO:0005783	ER
GO:0005790	smooth ER
GO:0005790	SER
GO:0005791	rough ER
GO:0005791	RER
GO:0005794	Golgi complex
GO:0005801	cis Golgi network
GO:0005844	polyribosome
GO:0005886	plasmalemma
GO:0005886	cytoplasmic membrane
GO:0005886	cellular membrane
GO:0005886	cell membrane
GO:0005901	caveolae
GO:0005929	microtubule-based flagellum
GO:0005929	eukaryotic flagellum
GO:0005975	carbohydrate metabolism
GO:0005977	glycogen metabolism
GO:0005984	disaccharide metabolism
GO:0006000	fructose metabolism
GO:0006006	glucose metabolism
GO:0006006	cellular glucose metabolic process
GO:0006012	galactose metabolism
GO:0006082	organic acid metabolism
GO:0006090	pyruvate metabolism
GO:0006094	glucose biosynthetic process
GO:0006094	glucose biosynthesis
GO:0006099	oxidative TCA cycle
GO:0006099	citric acid cycle
GO:0006099	TCA cycle
GO:0006099	Krebs cycle
GO:0006119	respiratory-chain phosphorylation
GO:0006139	nucleobase, nucleoside, nucleotide and nucleic acid metabolism
GO:0006139	cellular nucleobase, nucleoside, nucleotide and nucleic acid metabolism
GO:0006139	cellular nucleobase, nucleoside, nucleotide and nucleic acid metabolic process
GO:0006144	purine base metabolism
GO:0006144	purine base metabolic process
GO:0006163	purine nucleotide metabolism
GO:0006164	purine nucleotide synthesis
GO:0006164	purine nucleotide formation
GO:0006164	purine nucleotide biosynthesis
GO:0006164	purine nucleotide anabolism
GO:0006206	pyrimidine base metabolism
GO:0006206	pyrimidine base metabolic process
GO:0006289	pyrimidine-dimer repair, DNA damage excision
GO:0006289	NER
GO:0006486	protein amino acid glycosylation
GO:0006487	protein amino acid N-linked glycosylation
GO:0006493	protein amino acid O-linked glycosylation
GO:0006506	glycosylphosphatidylinositol biosynthetic process
GO:0006506	glycosylphosphatidylinositol biosynthesis
GO:0006506	GPI anchor synthesis
GO:0006506	GPI anchor formation
GO:0006506	GPI anchor biosynthesis
GO:0006506	GPI anchor anabolism
GO:0006517	glycoprotein deglycosylation
GO:0006520	cellular amino acid metabolism
GO:0006520	cellular amino acid metabolic process
GO:0006541	glutamine metabolism
GO:0006544	glycine metabolism
GO:0006547	histidine metabolism
GO:0006558	L-phenylalanine metabolism
GO:0006560	proline metabolism
GO:0006564	L-serine synthesis
GO:0006564	L-serine formation
GO:0006564	L-serine biosynthesis
GO:0006564	L-serine anabolism
GO:0006570	tyrosine metabolism
GO:0006572	tyrosine degradation
GO:0006572	tyrosine catabolism
GO:0006572	tyrosine breakdown
GO:0006573	valine metabolism
GO:0006591	ornithine metabolism
GO:0006600	creatine metabolism
GO:0006601	creatine synthesis
GO:0006601	creatine formation
GO:0006601	creatine biosynthesis
GO:0006601	creatine anabolism
GO:0006629	lipid metabolism
GO:0006631	fatty acid metabolism
GO:0006665	sphingolipid metabolism
GO:0006694	steroidogenesis
GO:0006694	steroid synthesis
GO:0006694	steroid formation
GO:0006694	steroid biosynthesis
GO:0006694	steroid anabolism
GO:0006695	cholesterol synthesis
GO:0006695	cholesterol formation
GO:0006695	cholesterol biosynthesis
GO:0006695	cholesterol anabolism
GO:0006699	bile acid synthesis
GO:0006699	bile acid formation
GO:0006699	bile acid biosynthesis
GO:0006699	bile acid anabolism
GO:0006707	cholesterol degradation
GO:0006707	cholesterol catabolism
GO:0006707	cholesterol breakdown
GO:0006744	ubiquinone synthesis
GO:0006744	ubiquinone formation
GO:0006744	ubiquinone biosynthesis
GO:0006744	ubiquinone anabolism
GO:0006744	coenzyme Q biosynthetic process
GO:0006744	coenzyme Q biosynthesis
GO:0006749	glutathione metabolism
GO:0006753	nucleoside phosphate metabolism
GO:0006754	ATP synthesis
GO:0006754	ATP formation
GO:0006754	ATP biosynthesis
GO:0006754	ATP anabolism
GO:0006766	vitamin metabolism
GO:0006768	vitamin H metabolism
GO:0006768	vitamin H metabolic process
GO:0006768	vitamin B7 metabolism
GO:0006768	vitamin B7 metabolic process
GO:0006768	biotin metabolism
GO:0006772	vitamin B1 metabolism
GO:0006772	vitamin B1 metabolic process
GO:0006772	thiamine metabolism
GO:0006772	thiamin metabolism
GO:0006772	thiamin metabolic process
GO:0006776	vitamin A metabolism
GO:0006790	sulphur metabolism
GO:0006790	sulphur metabolic process
GO:0006790	sulfur metabolism
GO:0006793	phosphorus metabolism
GO:0006796	phosphate metabolism
GO:0006826	iron transport
GO:0006878	cellular copper ion homeostasis
GO:0006885	hydrogen ion homeostasis
GO:0006915	programmed cell death by apoptosis
GO:0006915	apoptotic programmed cell death
GO:0006915	apoptotic cell death
GO:0006939	visceral muscle contraction
GO:0006956	complement response
GO:0006956	complement cascade
GO:0006970	osmotic stress response
GO:0006970	osmotic response
GO:0006996	single organism organelle organization
GO:0006996	organelle organisation
GO:0007049	cell-division cycle
GO:0007051	spindle organisation
GO:0007052	spindle organization and biogenesis during mitosis
GO:0007052	mitotic spindle organisation
GO:0007088	regulation of mitosis
GO:0007249	canonical NF-kappaB signaling cascade
GO:0007249	I-kappaB kinase/NF-kappaB signaling
GO:0007249	I-kappaB kinase/NF-kappaB signal transduction
GO:0007249	I-kappaB kinase/NF-kappaB cascade
GO:0007265	Ras mediated signal transduction
GO:0007411	axon pathfinding
GO:0007417	CNS development
GO:0007499	ectoderm/mesoderm interaction
GO:0007565	gestation
GO:0007568	ageing
GO:0007596	blood clotting
GO:0007601	vision
GO:0007601	sensory visual perception
GO:0007601	sense of sight
GO:0007605	perception of sound
GO:0007605	hearing
GO:0007608	smell perception
GO:0007608	sense of smell
GO:0007608	scent perception
GO:0007608	olfaction
GO:0007610	behavioural response to stimulus
GO:0007610	behaviour
GO:0007610	behavioral response to stimulus
GO:0007623	circadian process
GO:0008016	regulation of cardiac contraction
GO:0008104	protein localisation
GO:0008104	cellular protein localization
GO:0008104	cellular protein localisation
GO:0008150	physiological process
GO:0008150	biological process
GO:0008152	metabolism
GO:0008202	steroid metabolism
GO:0008203	cholesterol metabolism
GO:0008482	sulphite oxidase activity
GO:0008517	vitamin M transporter activity
GO:0008517	vitamin B9 transporter activity
GO:0008517	folate transporter activity
GO:0008517	folate transmembrane transporter activity
GO:0008611	ether lipid synthesis
GO:0008611	ether lipid formation
GO:0008611	ether lipid biosynthesis
GO:0008611	ether lipid anabolism
GO:0008614	pyridoxine metabolism
GO:0009058	synthesis
GO:0009058	biosynthesis
GO:0009058	anabolism
GO:0009066	aspartate family amino acid metabolism
GO:0009069	serine family amino acid metabolism
GO:0009081	branched chain family amino acid metabolism
GO:0009087	methionine degradation
GO:0009087	methionine catabolism
GO:0009087	methionine breakdown
GO:0009100	glycoprotein metabolism
GO:0009101	glycoprotein synthesis
GO:0009101	glycoprotein formation
GO:0009101	glycoprotein biosynthesis
GO:0009101	glycoprotein anabolism
GO:0009107	lipoic acid synthesis
GO:0009107	lipoic acid formation
GO:0009107	lipoic acid biosynthetic process
GO:0009107	lipoic acid biosynthesis
GO:0009107	lipoic acid anabolism
GO:0009107	lipoate synthesis
GO:0009107	lipoate formation
GO:0009107	lipoate biosynthesis
GO:0009107	lipoate anabolism
GO:0009116	nucleoside metabolism
GO:0009117	nucleotide metabolism
GO:0009119	ribonucleoside metabolism
GO:0009123	nucleoside monophosphate metabolism
GO:0009124	nucleoside monophosphate synthesis
GO:0009124	nucleoside monophosphate formation
GO:0009124	nucleoside monophosphate biosynthesis
GO:0009124	nucleoside monophosphate anabolism
GO:0009126	purine nucleoside monophosphate metabolism
GO:0009127	purine nucleoside monophosphate synthesis
GO:0009127	purine nucleoside monophosphate formation
GO:0009127	purine nucleoside monophosphate biosynthesis
GO:0009127	purine nucleoside monophosphate anabolism
GO:0009141	nucleoside triphosphate metabolism
GO:0009142	nucleoside triphosphate synthesis
GO:0009142	nucleoside triphosphate formation
GO:0009142	nucleoside triphosphate biosynthesis
GO:0009142	nucleoside triphosphate anabolism
GO:0009144	purine nucleoside triphosphate metabolism
GO:0009145	purine nucleoside triphosphate synthesis
GO:0009145	purine nucleoside triphosphate formation
GO:0009145	purine nucleoside triphosphate biosynthesis
GO:0009145	purine nucleoside triphosphate anabolism
GO:0009150	purine ribonucleotide metabolism
GO:0009152	purine ribonucleotide synthesis
GO:0009152	purine ribonucleotide formation
GO:0009152	purine ribonucleotide biosynthesis
GO:0009152	purine ribonucleotide anabolism
GO:0009156	ribonucleoside monophosphate synthesis
GO:0009156	ribonucleoside monophosphate formation
GO:0009156	ribonucleoside monophosphate biosynthesis
GO:0009156	ribonucleoside monophosphate anabolism
GO:0009161	ribonucleoside monophosphate metabolism
GO:0009163	nucleoside synthesis
GO:0009163	nucleoside formation
GO:0009163	nucleoside biosynthesis
GO:0009163	nucleoside anabolism
GO:0009165	nucleotide synthesis
GO:0009165	nucleotide formation
GO:0009165	nucleotide biosynthesis
GO:0009165	nucleotide anabolism
GO:0009167	purine ribonucleoside monophosphate metabolism
GO:0009168	purine ribonucleoside monophosphate synthesis
GO:0009168	purine ribonucleoside monophosphate formation
GO:0009168	purine ribonucleoside monophosphate biosynthesis
GO:0009168	purine ribonucleoside monophosphate anabolism
GO:0009199	ribonucleoside triphosphate metabolism
GO:0009201	ribonucleoside triphosphate synthesis
GO:0009201	ribonucleoside triphosphate formation
GO:0009201	ribonucleoside triphosphate biosynthesis
GO:0009201	ribonucleoside triphosphate anabolism
GO:0009205	purine ribonucleoside triphosphate metabolism
GO:0009206	purine ribonucleoside triphosphate synthesis
GO:0009206	purine ribonucleoside triphosphate formation
GO:0009206	purine ribonucleoside triphosphate biosynthesis
GO:0009206	purine ribonucleoside triphosphate anabolism
GO:0009235	vitamin B12 metabolism
GO:0009235	vitamin B12 metabolic process
GO:0009235	cobalamin metabolism
GO:0009259	ribonucleotide metabolism
GO:0009260	ribonucleotide synthesis
GO:0009260	ribonucleotide formation
GO:0009260	ribonucleotide biosynthesis
GO:0009260	ribonucleotide anabolism
GO:0009279	outer membrane of cell
GO:0009311	oligosaccharide metabolism
GO:0009314	response to radiation stimulus
GO:0009314	response to electromagnetic radiation stimulus
GO:0009414	response to thirst
GO:0009414	response to drought
GO:0009414	response to dehydration
GO:0009415	response to water stimulus
