Subject	Object
CHEBI:28077	pubmed:27993874
CHEBI:28077	pubmed:27965540
CHEBI:28077	pubmed:27883163
CHEBI:28077	pubmed:27795624
CHEBI:28077	pubmed:27755552
CHEBI:28077	pubmed:27640793
CHEBI:28077	pubmed:27617596
CHEBI:28077	pubmed:27569735
CHEBI:28077	pubmed:27470132
CHEBI:28077	pubmed:27242224
CHEBI:28077	pubmed:27182275
CHEBI:28077	pubmed:27143080
CHEBI:28077	pubmed:27082586
CHEBI:28077	pubmed:26819743
CHEBI:28077	pubmed:26725427
CHEBI:28077	pubmed:25720500
CHEBI:28077	pubmed:24718527
CHEBI:28077	pubmed:19723399
CHEBI:28077	pubmed:19458074
CHEBI:28077	pubmed:19386087
CHEBI:28077	pubmed:18332862
CHEBI:28077	pubmed:17828712
CHEBI:28077	pubmed:16515773
CHEBI:28077	pubmed:16159084
CHEBI:28077	pubmed:15705662
CHEBI:28077	pubmed:15383168
CHEBI:28077	pubmed:15331348
CHEBI:28077	pubmed:14670633
CHEBI:28077	pubmed:14665784
CHEBI:28077	pubmed:11600355
CHEBI:28077	pdb-ccd:RFP
CHEBI:28077	patent:US3342810
CHEBI:28077	patent:NL6509961
CHEBI:28077	kegg.drug:D00211
CHEBI:28077	kegg.compound:C06688
CHEBI:28077	hmdb:HMDB0015179
CHEBI:28077	drugbank:DB01045
CHEBI:28077	cas:13292-46-1
CHEBI:28077	SNOMEDCT:387159009
CHEBI:28077	NCIt:C811
CHEBI:28077	MESH:D012293
CHEBI:28088	wikipedia.en:Genistein
CHEBI:28088	reaxys:263823
CHEBI:28088	pubmed:34314575
CHEBI:28088	pubmed:28259640
CHEBI:28088	pubmed:28166217
CHEBI:28088	pubmed:26322379
CHEBI:28088	pubmed:25593647
CHEBI:28088	pubmed:24379139
CHEBI:28088	pubmed:24297371
CHEBI:28088	pubmed:24023812
CHEBI:28088	pubmed:22303062
CHEBI:28088	pubmed:20211733
CHEBI:28088	pubmed:19402570
CHEBI:28088	pubmed:19107852
CHEBI:28088	pubmed:18815740
CHEBI:28088	pubmed:18490856
CHEBI:28088	pubmed:18413741
CHEBI:28088	pubmed:18344977
CHEBI:28088	pubmed:17979711
CHEBI:28088	pubmed:17004897
CHEBI:28088	pubmed:16166295
CHEBI:28088	pubmed:16061678
CHEBI:28088	pubmed:15853412
CHEBI:28088	pubmed:15833883
CHEBI:28088	pubmed:15772566
CHEBI:28088	pubmed:15576033
CHEBI:28088	pubmed:15288519
CHEBI:28088	pubmed:15196699
CHEBI:28088	pubmed:14654166
CHEBI:28088	pubmed:12629420
CHEBI:28088	pubmed:11564287
CHEBI:28088	pubmed:10912792
CHEBI:28088	pubmed:10741415
CHEBI:28088	pubmed:10469641
CHEBI:28088	pdb-ccd:GEN
CHEBI:28088	metacyc.compound:CPD-3141
CHEBI:28088	lipidmaps:LMPK12050218
CHEBI:28088	lincs.smallmolecule:LSM-5549
CHEBI:28088	knapsack:C00002526
CHEBI:28088	kegg.drug:D11680
CHEBI:28088	kegg.compound:C06563
CHEBI:28088	hmdb:HMDB0003217
CHEBI:28088	foodb.food:FDB011828
CHEBI:28088	drugbank:DB01645
CHEBI:28088	chemspider:4444448
CHEBI:28088	cas:446-72-0
CHEBI:28088	NCIt:C1113
CHEBI:28088	MESH:D019833
CHEBI:28101	kegg.compound:C03413
CHEBI:28101	beilstein:11213521
CHEBI:28119	wikipedia.en:2,3,7,8-Tetrachlorodibenzo-P-Dioxin
CHEBI:28119	lincs.smallmolecule:LSM-37232
CHEBI:28119	kegg.compound:C07557
CHEBI:28119	gmelin:366537
CHEBI:28119	cas:1746-01-6
CHEBI:28119	beilstein:271116
CHEBI:28119	SNOMEDCT:26775004
CHEBI:28119	NIST Chemistry WebBook:1746-01-6
CHEBI:28119	NCIt:C864
CHEBI:28119	MESH:D013749
CHEBI:28119	KEGG COMPOUND:C07557
CHEBI:28119	KEGG COMPOUND:1746-01-6
CHEBI:28119	Gmelin:366537
CHEBI:28119	ChemIDplus:1746-01-6
CHEBI:28119	ChEMBL:143756
CHEBI:28119	Beilstein:271116
CHEBI:28125	wikipedia.en:Docosahexaenoic_acid
CHEBI:28125	reaxys:1715505
CHEBI:28125	pubmed:21045096
CHEBI:28125	pubmed:18220672
CHEBI:28125	pubmed:18072818
CHEBI:28125	pubmed:17291553
CHEBI:28125	pubmed:12538082
CHEBI:28125	pubmed:12359365
CHEBI:28125	pdb-ccd:HXA
CHEBI:28125	metacyc.compound:CPD-10244
CHEBI:28125	lipidmaps:LMFA01030185
CHEBI:28125	kegg.compound:C06429
CHEBI:28125	hmdb:HMDB0002183
CHEBI:28125	drugcentral:4289
CHEBI:28125	drugbank:DB03756
CHEBI:28125	cas:6217-54-5
CHEBI:28125	SNOMEDCT:44632005
CHEBI:28125	SNOMEDCT:226368001
CHEBI:28125	NCIt:C68346
CHEBI:28125	NCIt:C68345
CHEBI:28125	KEGG COMPOUND:C06429
CHEBI:28125	CiteXplore:21045096
CHEBI:28125	CiteXplore:18220672
CHEBI:28125	CiteXplore:18072818
CHEBI:28125	CiteXplore:12538082
CHEBI:28125	CiteXplore:12359365
CHEBI:28125	ChemIDplus:6217-54-5
CHEBI:28125	ChEMBL:402932
CHEBI:28125	Beilstein:1715505
CHEBI:2813	knapsack:C00002019
CHEBI:2813	kegg.compound:C10128
CHEBI:2813	hmdb:HMDB0030352
CHEBI:2813	cas:499-04-7
CHEBI:28135	pdb-ccd:P1A
CHEBI:28135	knapsack:C00003667
CHEBI:28135	kegg.compound:C08835
CHEBI:28135	cas:13408-56-5
CHEBI:28135	beilstein:2422988
CHEBI:28135	MESH:C008999
CHEBI:28177	wikipedia.en:Theophylline
CHEBI:28177	vsdb:1801
CHEBI:28177	reaxys:13463
CHEBI:28177	pubmed:9256615
CHEBI:28177	pubmed:8960878
CHEBI:28177	pubmed:8730732
CHEBI:28177	pubmed:7767539
CHEBI:28177	pubmed:7656958
CHEBI:28177	pubmed:7389811
CHEBI:28177	pubmed:7302609
CHEBI:28177	pubmed:22981724
CHEBI:28177	pubmed:22915350
CHEBI:28177	pubmed:22909172
CHEBI:28177	pubmed:22836872
CHEBI:28177	pubmed:22771369
CHEBI:28177	pubmed:22770225
CHEBI:28177	pubmed:22702215
CHEBI:28177	pubmed:22541837
CHEBI:28177	pubmed:22541679
CHEBI:28177	pubmed:22377744
CHEBI:28177	pubmed:21834615
CHEBI:28177	pubmed:21796703
CHEBI:28177	pubmed:21467671
CHEBI:28177	pubmed:19888960
CHEBI:28177	pubmed:19845735
CHEBI:28177	pubmed:19727789
CHEBI:28177	pubmed:19559058
CHEBI:28177	pubmed:18800032
CHEBI:28177	pubmed:18307508
CHEBI:28177	pubmed:17207928
CHEBI:28177	pubmed:17130682
CHEBI:28177	pubmed:16930490
CHEBI:28177	pubmed:16651698
CHEBI:28177	pubmed:16083514
CHEBI:28177	pubmed:15908149
CHEBI:28177	pubmed:15902964
CHEBI:28177	pubmed:15829161
CHEBI:28177	pubmed:15739418
CHEBI:28177	pubmed:15483348
CHEBI:28177	pubmed:15356646
CHEBI:28177	pubmed:15317832
CHEBI:28177	pubmed:15202575
CHEBI:28177	pubmed:15042504
CHEBI:28177	pubmed:15005370
CHEBI:28177	pubmed:14988770
CHEBI:28177	pubmed:14713563
CHEBI:28177	pubmed:14517178
CHEBI:28177	pubmed:12836095
CHEBI:28177	pubmed:12531775
CHEBI:28177	pubmed:11950649
CHEBI:28177	pubmed:11949272
CHEBI:28177	pubmed:11941393
CHEBI:28177	pubmed:11848250
CHEBI:28177	pubmed:11826912
CHEBI:28177	pubmed:11408152
CHEBI:28177	pubmed:11261527
CHEBI:28177	pubmed:11200776
CHEBI:28177	pubmed:11170036
CHEBI:28177	pubmed:11126990
CHEBI:28177	pubmed:10921764
CHEBI:28177	pubmed:10893702
CHEBI:28177	pubmed:10836323
CHEBI:28177	pubmed:10796631
CHEBI:28177	pdb-ccd:TEP
CHEBI:28177	metacyc.compound:CPD-12479
CHEBI:28177	knapsack:C00001510
CHEBI:28177	kegg.drug:D00371
CHEBI:28177	kegg.compound:C07130
CHEBI:28177	hmdb:HMDB0001889
CHEBI:28177	gmelin:51226
CHEBI:28177	drugcentral:2620
CHEBI:28177	drugbank:DB00277
CHEBI:28177	cas:58-55-9
CHEBI:28201	wikipedia.en:Rotenone
CHEBI:28201	vsdb:587
CHEBI:28201	reaxys:99070
CHEBI:28201	pubmed:33961406
CHEBI:28201	pubmed:33901458
CHEBI:28201	pubmed:33402167
CHEBI:28201	pubmed:32972993
CHEBI:28201	pubmed:19013527
CHEBI:28201	pubmed:17077549
CHEBI:28201	pubmed:15790535
CHEBI:28201	pubmed:15043430
CHEBI:28201	pubmed:14976342
CHEBI:28201	pdb-ccd:970
CHEBI:28201	patent:CN102090406
CHEBI:28201	patent:CN102007944
CHEBI:28201	lipidmaps:LMPK12060007
CHEBI:28201	lincs.smallmolecule:LSM-5260
CHEBI:28201	knapsack:C00002568
CHEBI:28201	kegg.compound:C07593
CHEBI:28201	hmdb:HMDB0034436
CHEBI:28201	foodb.food:FDB012837
CHEBI:28201	drugbank:DB11457
CHEBI:28201	cas:83-79-4
CHEBI:28201	bpdb:587
CHEBI:28201	SNOMEDCT:55792003
CHEBI:28201	NCIt:C76087
CHEBI:28201	MESH:D012402
CHEBI:28216	umbbd.compound:c0092
CHEBI:28216	kegg.compound:C11146
CHEBI:28216	gmelin:1932
CHEBI:28216	cas:115-09-3
CHEBI:28216	beilstein:3600218
CHEBI:28216	MESH:C004925
CHEBI:28240	umbbd.compound:c0012
CHEBI:28240	reaxys:3903873
CHEBI:28240	pubmed:21153705
CHEBI:28240	metacyc.compound:CPD-9674
CHEBI:28240	gmelin:200685
CHEBI:28240	cas:13425-80-4
CHEBI:28241	wikipedia.en:Papaverine
CHEBI:28241	reaxys:312930
CHEBI:28241	pubmed:24414229
CHEBI:28241	pubmed:11971205
CHEBI:28241	pdb-ccd:EV1
CHEBI:28241	metacyc.compound:CPD-15742
CHEBI:28241	lincs.smallmolecule:LSM-2338
CHEBI:28241	knapsack:C00027467
CHEBI:28241	knapsack:C00001899
CHEBI:28241	kegg.drug:D07425
CHEBI:28241	kegg.compound:C06533
CHEBI:28241	hmdb:HMDB0015245
CHEBI:28241	drugcentral:2056
CHEBI:28241	drugbank:DB01113
CHEBI:28241	cas:58-74-2
CHEBI:2825	wikipedia.en:Aristolochic_acid
CHEBI:2825	reaxys:345159
CHEBI:2825	pubmed:22373701
CHEBI:2825	pubmed:22245565
CHEBI:2825	pubmed:22126455
CHEBI:2825	pubmed:22118289
CHEBI:2825	pubmed:22071594
CHEBI:2825	pubmed:21719716
CHEBI:2825	pubmed:21558304
CHEBI:2825	lincs.smallmolecule:LSM-2373
CHEBI:2825	knapsack:C00027516
CHEBI:2825	knapsack:C00001526
CHEBI:2825	kegg.compound:C08469
CHEBI:2825	cas:313-67-7
CHEBI:2825	Reaxys:345159
CHEBI:2825	MESH:C000228
CHEBI:2825	KEGG COMPOUND:C08469
CHEBI:2825	KEGG COMPOUND:313-67-7
CHEBI:2825	CiteXplore:22373701
CHEBI:2825	CiteXplore:22245565
CHEBI:2825	CiteXplore:22126455
CHEBI:2825	CiteXplore:22118289
CHEBI:2825	CiteXplore:22071594
CHEBI:2825	CiteXplore:21719716
CHEBI:2825	CiteXplore:21558304
CHEBI:2825	ChemIDplus:313-67-7
CHEBI:2825	ChEMBL:250437
CHEBI:28260	wikipedia.en:Galactose
CHEBI:28260	kegg.compound:C01582
CHEBI:28260	cas:26566-61-0
CHEBI:28260	CAS:26566-61-0
CHEBI:28262	wikipedia.en:Dimethyl_sulfoxide
CHEBI:28262	umbbd.compound:c0236
CHEBI:28262	reaxys:506008
CHEBI:28262	pubmed:6379027
CHEBI:28262	pubmed:6309056
CHEBI:28262	pubmed:4963226
CHEBI:28262	pubmed:4556944
CHEBI:28262	pubmed:4223708
CHEBI:28262	pubmed:3916302
CHEBI:28262	pubmed:3898376
CHEBI:28262	pubmed:3510103
CHEBI:28262	pubmed:31489176
CHEBI:28262	pubmed:29938311
CHEBI:28262	pubmed:28220525
CHEBI:28262	pubmed:23313473
CHEBI:28262	pubmed:23050031
CHEBI:28262	pubmed:22814967
CHEBI:28262	pubmed:22768202
CHEBI:28262	pubmed:22722716
CHEBI:28262	pubmed:22030943
CHEBI:28262	pubmed:21426213
CHEBI:28262	pubmed:20828537
CHEBI:28262	pubmed:19443933
CHEBI:28262	pubmed:19382398
CHEBI:28262	pubmed:19096138
CHEBI:28262	pubmed:16522014
CHEBI:28262	pubmed:16434015
CHEBI:28262	pubmed:15868171
CHEBI:28262	pubmed:15588915
CHEBI:28262	pubmed:15237653
CHEBI:28262	pubmed:12663039
CHEBI:28262	pubmed:11474739
CHEBI:28262	pubmed:11350866
CHEBI:28262	pubmed:11162043
CHEBI:28262	pubmed:10298633
CHEBI:28262	pdb-ccd:DMS
CHEBI:28262	metacyc.compound:DMSO
CHEBI:28262	lincs.smallmolecule:LSM-36361
CHEBI:28262	knapsack:C00053120
CHEBI:28262	kegg.drug:D01043
CHEBI:28262	kegg.compound:C11143
CHEBI:28262	hmdb:HMDB0002151
CHEBI:28262	gmelin:1556
CHEBI:28262	foodb.food:FDB000764
CHEBI:28262	drugcentral:906
CHEBI:28262	drugbank:DB01093
CHEBI:28262	chemspider:659
CHEBI:28262	cas:67-68-5
CHEBI:28262	Wikipedia:Dimethyl_Sulfoxide
CHEBI:28262	UM-BBD:c0236
CHEBI:28262	Reaxys:506008
CHEBI:28262	NIST Chemistry WebBook:67-68-5
CHEBI:28262	NCIt:C437
CHEBI:28262	MESH:D004121
CHEBI:28262	KEGG DRUG:D01043
CHEBI:28262	KEGG COMPOUND:C11143
CHEBI:28262	KEGG COMPOUND:67-68-5
CHEBI:28262	Gmelin:1556
CHEBI:28262	CiteXplore:22030943
CHEBI:28262	CiteXplore:21426213
CHEBI:28262	CiteXplore:15588915
CHEBI:28262	CiteXplore:11350866
CHEBI:28262	ChemIDplus:67-68-5
CHEBI:28262	ChEMBL:110009
CHEBI:28262	Beilstein:506008
CHEBI:28277	lipidmaps:LMST01140001
CHEBI:28277	knapsack:C00000176
CHEBI:28277	kegg.compound:C08814
CHEBI:28277	cas:72962-43-7
CHEBI:28277	bpdb:1724
CHEBI:28277	beilstein:3633298
CHEBI:28285	reaxys:5702132
CHEBI:28285	pubmed:29650704
CHEBI:28285	pubmed:28420869
CHEBI:28285	pubmed:25849761
CHEBI:28285	pubmed:24084683
CHEBI:28285	pubmed:233519
CHEBI:28285	pubmed:22869738
CHEBI:28285	pdb-ccd:EFO
CHEBI:28285	metacyc.compound:CPD-21956
CHEBI:28285	lincs.smallmolecule:LSM-43347
CHEBI:28285	lincs.smallmolecule:LSM-43272
CHEBI:28285	lincs.smallmolecule:LSM-43230
CHEBI:28285	kegg.compound:C11311
CHEBI:28285	cas:579-13-5
CHEBI:28297	reaxys:83925
CHEBI:28297	pubmed:5835442
CHEBI:28297	pubmed:3760095
CHEBI:28297	pubmed:13960896
CHEBI:28297	kegg.compound:C05565
CHEBI:28297	hmdb:HMDB0001212
CHEBI:28297	cas:5624-26-0
CHEBI:28300	wikipedia.en:Glutamine
CHEBI:28300	reaxys:1723795
CHEBI:28300	knapsack:C00001359
CHEBI:28300	kegg.compound:C00303
CHEBI:28300	gmelin:27318
CHEBI:28300	cas:6899-04-3
CHEBI:28300	cas:585-21-7
CHEBI:28300	SNOMEDCT:412421007
CHEBI:28300	SNOMEDCT:25761002
CHEBI:28300	Reaxys:1723795
CHEBI:28300	NCIt:C522
CHEBI:28300	MESH:D005973
CHEBI:28300	Gmelin:27318
CHEBI:28300	CAS:6899-04-3
CHEBI:28300	CAS:585-21-7
CHEBI:28300	Beilstein:1723795
CHEBI:28304	wikipedia.en:Heparin
CHEBI:28304	pubmed:8713797
CHEBI:28304	pubmed:18809206
CHEBI:28304	pubmed:16860191
CHEBI:28304	kegg.drug:D07510
CHEBI:28304	kegg.compound:C00374
CHEBI:28304	drugbank:DB01109
CHEBI:28304	cas:9005-49-6
CHEBI:28315	wikipedia.en:Oxypurinol
CHEBI:28315	reaxys:139956
CHEBI:28315	pubmed:24591375
CHEBI:28315	pubmed:24184830
CHEBI:28315	pubmed:23751350
CHEBI:28315	pubmed:18484017
CHEBI:28315	kegg.drug:D02365
CHEBI:28315	kegg.compound:C07599
CHEBI:28315	hmdb:HMDB0000786
CHEBI:28315	cas:2465-59-0
CHEBI:28315	bpdb:2154
CHEBI:28340	kegg.compound:C02356
CHEBI:28340	gmelin:958982
CHEBI:28340	beilstein:4958536
CHEBI:28364	reaxys:1714433
CHEBI:28364	pubmed:9668087
CHEBI:28364	pubmed:24389665
CHEBI:28364	pubmed:24387137
CHEBI:28364	pubmed:24238887
CHEBI:28364	pubmed:24108131
CHEBI:28364	pubmed:23920312
CHEBI:28364	pubmed:21274596
CHEBI:28364	pubmed:21118482
CHEBI:28364	pubmed:19054597
CHEBI:28364	pubmed:18638380
CHEBI:28364	pubmed:12549599
CHEBI:28364	pdb-ccd:EPA
CHEBI:28364	metacyc.compound:EICOSAPENTAENOATE
CHEBI:28364	lipidmaps:LMFA01030759
CHEBI:28364	knapsack:C00001215
CHEBI:28364	knapsack:C00000408
CHEBI:28364	kegg.drug:D08061
CHEBI:28364	kegg.compound:C06428
CHEBI:28364	hmdb:HMDB0001999
CHEBI:28364	drugcentral:3174
CHEBI:28364	drugbank:DB00159
CHEBI:28364	cas:10417-94-4
CHEBI:28368	reaxys:1445842
CHEBI:28368	pubmed:9687383
CHEBI:28368	pubmed:28316592
CHEBI:28368	pubmed:28246042
CHEBI:28368	pubmed:27914946
CHEBI:28368	pubmed:27829510
CHEBI:28368	pubmed:26926630
CHEBI:28368	pubmed:26844397
CHEBI:28368	pubmed:22897434
CHEBI:28368	pubmed:21388139
CHEBI:28368	pubmed:20325309
CHEBI:28368	pubmed:19762445
CHEBI:28368	pubmed:19282394
CHEBI:28368	pubmed:18418407
CHEBI:28368	pubmed:17132020
CHEBI:28368	pdb-ccd:NOV
CHEBI:28368	patent:WO2012103487
CHEBI:28368	patent:WO2012049521
CHEBI:28368	lincs.smallmolecule:LSM-5910
CHEBI:28368	knapsack:C00002487
CHEBI:28368	kegg.compound:C05080
CHEBI:28368	hmdb:HMDB0015185
CHEBI:28368	drugcentral:1974
CHEBI:28368	drugbank:DB01051
CHEBI:28368	cas:303-81-1
CHEBI:28368	SNOMEDCT:90220005
CHEBI:28368	NCIt:C705
CHEBI:28368	MESH:D009675
CHEBI:28445	wikipedia.en:Vincristine
CHEBI:28445	pubmed:31296986
CHEBI:28445	pubmed:31214762
CHEBI:28445	pubmed:31161774
CHEBI:28445	pubmed:31048222
CHEBI:28445	pubmed:30657998
CHEBI:28445	pubmed:30604513
CHEBI:28445	pubmed:30599272
CHEBI:28445	pubmed:30429697
CHEBI:28445	pubmed:30277559
CHEBI:28445	pubmed:18520608
CHEBI:28445	metacyc.compound:CPD-19894
CHEBI:28445	knapsack:C00001783
CHEBI:28445	kegg.drug:D08679
CHEBI:28445	kegg.compound:C07204
CHEBI:28445	hmdb:HMDB0014681
CHEBI:28445	drugcentral:2825
CHEBI:28445	drugbank:DB00541
CHEBI:28445	cas:57-22-7
CHEBI:28445	beilstein:4779289
CHEBI:28445	SNOMEDCT:387126006
CHEBI:28445	SNOMEDCT:23079006
CHEBI:28445	NCIt:C933
CHEBI:28445	MESH:D014750
CHEBI:28462	knapsack:C00024294
CHEBI:28462	knapsack:C00001679
CHEBI:28462	kegg.drug:D00199
CHEBI:28462	kegg.compound:C06542
CHEBI:28462	drugbank:DB01426
CHEBI:28462	cas:4360-12-7
CHEBI:28534	wikipedia.en:1,2-Dibromoethane
CHEBI:28534	reaxys:605266
CHEBI:28534	pubmed:11312844
CHEBI:28534	pubmed:10088182
CHEBI:28534	ppdb:1484
CHEBI:28534	metacyc.compound:12-DIBROMOETHANE
CHEBI:28534	kegg.compound:C11088
CHEBI:28534	hmdb:HMDB0060334
CHEBI:28534	gmelin:1913
CHEBI:28534	cas:106-93-4
CHEBI:28568	wikipedia.en:Piperazine
CHEBI:28568	vsdb:1781
CHEBI:28568	reaxys:102555
CHEBI:28568	pubmed:9265850
CHEBI:28568	pubmed:33751807
CHEBI:28568	pubmed:33336346
CHEBI:28568	pubmed:32912125
CHEBI:28568	pubmed:29438107
CHEBI:28568	pubmed:28842264
CHEBI:28568	pubmed:24201896
CHEBI:28568	pubmed:16987490
CHEBI:28568	pubmed:15017096
CHEBI:28568	pesticides:piperazine
CHEBI:28568	pdb-ccd:PZE
CHEBI:28568	metacyc.compound:PIPERAZINE
CHEBI:28568	kegg.drug:D02145
CHEBI:28568	kegg.drug:D00807
CHEBI:28568	kegg.compound:C07973
CHEBI:28568	hmdb:HMDB0014730
CHEBI:28568	gmelin:25695
CHEBI:28568	foodb.food:FDB012189
CHEBI:28568	drugcentral:2188
CHEBI:28568	drugbank:DB00592
CHEBI:28568	chemspider:13835459
CHEBI:28568	cas:142-88-1
CHEBI:28568	cas:110-85-0
CHEBI:28568	SNOMEDCT:373220002
CHEBI:28568	SNOMEDCT:324963001
CHEBI:28568	NIST Chemistry WebBook:110-85-0
CHEBI:28568	NCIt:C61892
CHEBI:28568	MESH:C034930
CHEBI:28568	KEGG DRUG:D00807
CHEBI:28568	KEGG COMPOUND:C07973
CHEBI:28568	KEGG COMPOUND:110-85-0
CHEBI:28568	Gmelin:25695
CHEBI:28568	ChemIDplus:110-85-0
CHEBI:28568	Beilstein:102555
CHEBI:28593	reaxys:91866
CHEBI:28593	pubmed:9864343
CHEBI:28593	pubmed:8337232
CHEBI:28593	pubmed:445303
CHEBI:28593	pubmed:24130427
CHEBI:28593	pubmed:23861085
CHEBI:28593	pubmed:18788725
CHEBI:28593	pubmed:18395298
CHEBI:28593	pubmed:18324762
CHEBI:28593	pubmed:17870541
CHEBI:28593	pubmed:17249648
CHEBI:28593	pubmed:17228875
CHEBI:28593	pubmed:17132069
CHEBI:28593	pubmed:16570918
CHEBI:28593	pubmed:15328252
CHEBI:28593	pubmed:15270556
CHEBI:28593	pubmed:15225721
CHEBI:28593	pubmed:15089813
CHEBI:28593	pubmed:14973303
CHEBI:28593	pubmed:14971904
CHEBI:28593	pubmed:12699389
CHEBI:28593	pubmed:12477351
CHEBI:28593	lincs.smallmolecule:LSM-3325
CHEBI:28593	kegg.drug:D08458
CHEBI:28593	kegg.compound:C06527
CHEBI:28593	drugcentral:2346
CHEBI:28593	drugbank:DB00908
CHEBI:28593	cas:56-54-2
CHEBI:28610	reaxys:5780599
CHEBI:28610	pubmed:25642819
CHEBI:28610	pubmed:25584012
CHEBI:28610	lipidmaps:LMGP01050032
CHEBI:28610	kegg.compound:C03916
CHEBI:28610	hmdb:HMDB0002815
CHEBI:28610	cas:3542-29-8
CHEBI:28618	wikipedia.en:1,4-Dichlorobenzene
CHEBI:28618	umbbd.compound:c0593
CHEBI:28618	reaxys:1680023
CHEBI:28618	pubmed:23899931
CHEBI:28618	pubmed:17750169
CHEBI:28618	pubmed:10817668
CHEBI:28618	patent:WO2010122925
CHEBI:28618	kegg.compound:C07092
CHEBI:28618	hmdb:HMDB0041971
CHEBI:28618	gmelin:49722
CHEBI:28618	cas:106-46-7
CHEBI:28619	wikipedia.en:Acrylamide
CHEBI:28619	umbbd.compound:c0149
CHEBI:28619	reaxys:605349
CHEBI:28619	pubmed:7767980
CHEBI:28619	pubmed:22784192
CHEBI:28619	pubmed:22136129
CHEBI:28619	pubmed:19846048
CHEBI:28619	pubmed:19022940
CHEBI:28619	pubmed:18469268
CHEBI:28619	pubmed:17720246
CHEBI:28619	pubmed:17558658
CHEBI:28619	pubmed:17484107
CHEBI:28619	pubmed:17234719
CHEBI:28619	pubmed:17032038
CHEBI:28619	pubmed:15901921
CHEBI:28619	pubmed:15240786
CHEBI:28619	pubmed:12166997
CHEBI:28619	pubmed:10719038
CHEBI:28619	patent:US2535245
CHEBI:28619	kegg.compound:C01659
CHEBI:28619	hmdb:HMDB0004296
CHEBI:28619	gmelin:81842
CHEBI:28619	cas:79-06-1
CHEBI:28619	SNOMEDCT:6983000
CHEBI:28619	NCIt:C44329
CHEBI:28619	MESH:D020106
CHEBI:28623	lipidmaps:LMST01030097
CHEBI:28623	knapsack:C00003647
CHEBI:28623	kegg.compound:C01789
CHEBI:28623	cas:474-62-4
CHEBI:28640	pubmed:9188087
CHEBI:28640	pubmed:6083437
CHEBI:28640	MESH:C009900
CHEBI:28654	reaxys:3904281
CHEBI:28654	kegg.compound:C03465
CHEBI:28654	hmdb:HMDB0000491
CHEBI:28659	webelements:P
CHEBI:28659	kegg.compound:C06262
CHEBI:28659	gmelin:16235
CHEBI:28659	cas:7723-14-0
CHEBI:28661	wikipedia.en:Gamma-Linolenic_acid
CHEBI:28661	reaxys:1712253
CHEBI:28661	pubmed:9732298
CHEBI:28661	pubmed:24435467
CHEBI:28661	pubmed:11385052
CHEBI:28661	metacyc.compound:CPD-8117
CHEBI:28661	lipidmaps:LMFA01030141
CHEBI:28661	knapsack:C00001226
CHEBI:28661	kegg.drug:D07213
CHEBI:28661	kegg.compound:C06426
CHEBI:28661	hmdb:HMDB0003073
CHEBI:28661	drugcentral:1276
CHEBI:28661	cas:506-26-3
CHEBI:28661	Wikipedia:gamma-Linolenic acid
CHEBI:28661	Reaxys:1712253
CHEBI:28661	NIST Chemistry WebBook:506-26-3
CHEBI:28661	MetaCyc:5Z13E-15S-91115-TRIHYDROXYPROSTA-
CHEBI:28661	LIPID MAPS:LMFA01030141
CHEBI:28661	KEGG DRUG:D07213
CHEBI:28661	KEGG COMPOUND:C06426
CHEBI:28661	KEGG COMPOUND:506-26-3
CHEBI:28661	HMDB:HMDB03073
CHEBI:28661	CiteXplore:9732298
CHEBI:28661	CiteXplore:9415022
CHEBI:28661	CiteXplore:9306089
CHEBI:28661	CiteXplore:9202801
CHEBI:28661	CiteXplore:8884146
CHEBI:28661	CiteXplore:373941
CHEBI:28661	CiteXplore:2550526
CHEBI:28661	CiteXplore:24435467
CHEBI:28661	CiteXplore:21359215
CHEBI:28661	CiteXplore:14569405
CHEBI:28661	CiteXplore:12010583
CHEBI:28661	CiteXplore:11421921
CHEBI:28661	CiteXplore:11385052
CHEBI:28661	CiteXplore:11164299
CHEBI:28661	CiteXplore:10617998
CHEBI:28661	Beilstein:1712253
CHEBI:28666	wikipedia.en:Leukotriene_D4
CHEBI:28666	reaxys:4726738
CHEBI:28666	pubmed:9160411
CHEBI:28666	pubmed:23825762
CHEBI:28666	lipidmaps:LMFA03020006
CHEBI:28666	kegg.compound:C05951
CHEBI:28666	hmdb:HMDB0003080
CHEBI:28666	cas:73836-78-9
CHEBI:28680	wikipedia.en:Cytarabine
CHEBI:28680	reaxys:89175
CHEBI:28680	pubmed:15492802
CHEBI:28680	pdb-ccd:AR3
CHEBI:28680	lincs.smallmolecule:LSM-5470
CHEBI:28680	kegg.drug:D00168
CHEBI:28680	kegg.compound:C02961
CHEBI:28680	hmdb:HMDB0015122
CHEBI:28680	drugcentral:770
CHEBI:28680	drugbank:DB00987
CHEBI:28680	cas:147-94-4
CHEBI:28680	SNOMEDCT:89265009
CHEBI:28680	SNOMEDCT:387511003
CHEBI:28680	NCIt:C408
CHEBI:28680	MESH:D003561
CHEBI:28683	reaxys:2697333
CHEBI:28683	pubmed:22770225
CHEBI:28683	pubmed:19027117
CHEBI:28683	pubmed:17386621
CHEBI:28683	pubmed:16139256
CHEBI:28683	pubmed:14651996
CHEBI:28683	kegg.compound:C01718
CHEBI:28683	cas:343-65-7
CHEBI:28689	wikipedia.en:Dehydroepiandrosterone
CHEBI:28689	reaxys:2058110
CHEBI:28689	pubmed:24424045
